reference,verse,url,match,likely,most_unusual_phrase,token_count,proportion,tfidf,tf,position_range,position_sd,page,runs_pval
Romans 13:3 (KJV),"For rulers are not a terror to good works, but to the evil. Wilt thou then not be afraid of the power? do that which is good, and thou shalt have praise of the same:",http://chroniclingamerica.loc.gov/lccn/sn82014899/1873-09-20/ed-1/seq-1/#words=rulers+terror+good+works+evil+wilt+thou+afraid+power+good+thou+shalt+praise+same,,yes,which good thou shalt have,20,0.425531914893617,4.10718307413674,0.425531914893617,45,17.2837661239838,sn82014899/1873-09-20/ed-1/seq-1/,0
2 Corinthians 4:17 (KJV),"For our light affliction, which is but for a moment, worketh for us a far more exceeding and eternal weight of glory;",http://chroniclingamerica.loc.gov/lccn/sn83025313/1913-05-30/ed-1/seq-4/#words=our+light+affliction+moment+worketh+us+far+more+exceeding+eternal+weight+glory,,yes,more exceeding eternal,9,0.3,2.8955640672664,0.3,9,2.93446947694317,sn83025313/1913-05-30/ed-1/seq-4/,0
Esther 2:20 (KJV),"Esther had not yet shewed her kindred nor her people; as Mordecai had charged her: for Esther did the commandment of Mordecai, like as when she was brought up with him.",http://chroniclingamerica.loc.gov/lccn/sn91068748/1915-08-20/ed-1/seq-1/#words=esther+had+yet+shewed+kindred+nor+people+mordecai+had+charged+esther+did+commandment+mordecai+like+when+brought+up,,no,had not yet,1,0.0196078431372549,0.18130225717869,0.0196078431372549,NA,NA,sn91068748/1915-08-20/ed-1/seq-1/,0.987249478100065
Matthew 7:20 (KJV),Wherefore by their fruits ye shall know them.,http://chroniclingamerica.loc.gov/lccn/sn84026925/1892-01-13/ed-1/seq-2/#words=wherefore+fruits+ye+shall+know,,yes,fruits ye shall know,2,0.25,2.41297005605533,0.25,3,1.52752523165195,sn84026925/1892-01-13/ed-1/seq-2/,0
1 Kings 21:6 (KJV),"And he said unto her, Because I spake unto Naboth the Jezreelite, and said unto him, Give me thy vineyard for money; or else, if it please thee, I will give thee another vineyard for it: and he answered, I will not give thee my vineyard.",http://chroniclingamerica.loc.gov/lccn/sn90061556/1915-08-14/ed-1/seq-2/#words=said+unto+because+i+spake+unto+naboth+jezreelite+said+unto+give+me+thy+vineyard+money+else+please+thee+i+give+thee+another+vineyard+answered+i+give+thee+my+vineyard,,no,if please thee,1,0.0136986301369863,0.1322175373181,0.0136986301369863,NA,NA,sn90061556/1915-08-14/ed-1/seq-2/,0.990267408430517
1 Chronicles 6:71 (KJV),"Unto the sons of Gershom were given out of the family of the half tribe of Manasseh, Golan in Bashan with her suburbs, and Ashtaroth with her suburbs:",http://chroniclingamerica.loc.gov/lccn/sn84029386/1911-10-05/ed-1/seq-12/#words=unto+sons+gershom+were+given+out+family+half+tribe+manasseh+golan+bashan+suburbs+ashtaroth+suburbs,,no,were given out,1,0.0285714285714286,0.264183289031805,0.0285714285714286,NA,NA,sn84029386/1911-10-05/ed-1/seq-12/,0.986769435892017
John 12:39 (KJV),"Therefore they could not believe, because that Esaias said again,",http://chroniclingamerica.loc.gov/lccn/sn84026526/1860-11-16/ed-1/seq-2/#words=therefore+could+believe+because+esaias+said+again,,possibly,therefore could not,1,0.0666666666666667,0.643458681614756,0.0666666666666667,NA,NA,sn84026526/1860-11-16/ed-1/seq-2/,0.989408819389403
Revelation 20:11 (KJV),"And I saw a great white throne, and him that sat on it, from whose face the earth and the heaven fled away; and there was found no place for them.",http://chroniclingamerica.loc.gov/lccn/sn87065519/1846-01-24/ed-1/seq-2/#words=i+saw+great+white+throne+sat+whose+face+earth+heaven+fled+away+found+place,,yes,saw great white,10,0.256410256410256,2.47484108313368,0.256410256410256,21,6.01479656994131,sn87065519/1846-01-24/ed-1/seq-2/,0
Leviticus 16:10 (KJV),"But the goat, on which the lot fell to be the scapegoat, shall be presented alive before the LORD, to make an atonement with him, and to let him go for a scapegoat into the wilderness.",http://chroniclingamerica.loc.gov/lccn/sn84026688/1903-01-29/ed-1/seq-1/#words=goat+lot+fell+scapegoat+shall+presented+alive+before+lord+make+atonement+let+go+scapegoat+wilderness,,yes,him go scapegoat,33,0.825,7.88759731514379,0.825,48,13.980485265325,sn84026688/1903-01-29/ed-1/seq-1/,0
1 Corinthians 7:7 (KJV),"For I would that all men were even as I myself. But every man hath his proper gift of God, one after this manner, and another after that.",http://chroniclingamerica.loc.gov/lccn/sn85038102/1907-04-19/ed-1/seq-6/#words=i+would+all+men+were+even+i+myself+every+man+hath+proper+gift+god+one+after+manner+another+after,,no,all men were,1,0.0238095238095238,0.207990226008266,0.0238095238095238,NA,NA,sn85038102/1907-04-19/ed-1/seq-6/,0.989947067504086
Nehemiah 10:31 (KJV),"And if the people of the land bring ware or any victuals on the sabbath day to sell, that we would not buy it of them on the sabbath, or on the holy day: and that we would leave the seventh year, and the exaction of every debt.",http://chroniclingamerica.loc.gov/lccn/sn83045784/1863-06-04/ed-1/seq-4/#words=people+land+bring+ware+any+victuals+sabbath+day+sell+we+would+buy+sabbath+holy+day+we+would+leave+seventh+year+exaction+every+debt,,no,we would leave,1,0.0147058823529412,0.141939415062078,0.0147058823529412,NA,NA,sn83045784/1863-06-04/ed-1/seq-4/,0.993250213254755
Proverbs 31:30 (KJV),"Favour is deceitful, and beauty is vain: but a woman that feareth the LORD, she shall be praised.",http://chroniclingamerica.loc.gov/lccn/sn87065308/1898-11-23/ed-1/seq-2/#words=favour+deceitful+beauty+vain+woman+feareth+lord+shall+praised,,yes,deceitful beauty vain woman,4,0.222222222222222,2.14486227204919,0.222222222222222,15,6.9462219947249,sn87065308/1898-11-23/ed-1/seq-2/,1.32155837942439e-118
2 Kings 20:12 (KJV),"At that time Berodach-baladan, the son of Baladan, king of Babylon, sent letters and a present unto Hezekiah: for he had heard that Hezekiah had been sick.",http://chroniclingamerica.loc.gov/lccn/sn86069620/1908-09-17/ed-1/seq-4/#words=time+berodach+baladan+son+baladan+king+babylon+sent+letters+present+unto+hezekiah+had+heard+hezekiah+had+been+sick,,no,had been sick,1,0.0111111111111111,0.190072620790072,0.0222222222222222,NA,NA,sn86069620/1908-09-17/ed-1/seq-4/,0.989207259531205
Judges 21:18 (KJV),"Howbeit we may not give them wives of our daughters: for the children of Israel have sworn, saying, Cursed be he that giveth a wife to Benjamin.",http://chroniclingamerica.loc.gov/lccn/sn85033781/1876-04-28/ed-1/seq-6/#words=howbeit+we+may+give+wives+our+daughters+children+israel+sworn+saying+cursed+giveth+wife+benjamin,,no,we may not,1,0.0227272727272727,0.194392453080755,0.0227272727272727,NA,NA,sn85033781/1876-04-28/ed-1/seq-6/,0.99036897488493
2 Corinthians 7:2 (KJV),"Receive us; we have wronged no man, we have corrupted no man, we have defrauded no man.",http://chroniclingamerica.loc.gov/lccn/sn83045784/1864-07-14/ed-1/seq-1/#words=receive+us+we+wronged+man+we+corrupted+man+we+defrauded+man,,no,us we have,1,0.0119047619047619,0.203649236560791,0.0238095238095238,NA,NA,sn83045784/1864-07-14/ed-1/seq-1/,0.990640180761192
Philippians 2:12 (KJV),"Wherefore, my beloved, as ye have always obeyed, not as in my presence only, but now much more in my absence, work out your own salvation with fear and trembling.",http://chroniclingamerica.loc.gov/lccn/sn88064592/1879-08-30/ed-1/seq-2/#words=wherefore+my+beloved+ye+always+obeyed+my+presence+only+now+much+more+my+absence+work+out+your+own+salvation+fear+trembling,,possibly,work out your own,3,0.0588235294117647,0.559807364010899,0.0588235294117647,3,1.52752523165195,sn88064592/1879-08-30/ed-1/seq-2/,0
Matthew 13:16 (KJV),"But blessed are your eyes, for they see: and your ears, for they hear.",http://chroniclingamerica.loc.gov/lccn/sn92053945/1889-07-31/ed-1/seq-4/#words=blessed+your+eyes+see+your+ears+hear,,possibly,your ears hear,1,0.0833333333333333,0.804323352018445,0.0833333333333333,NA,NA,sn92053945/1889-07-31/ed-1/seq-4/,0.990292292784618
Psalm 19:1 (KJV),The heavens declare the glory of God; and the firmament sheweth his handywork.,http://chroniclingamerica.loc.gov/lccn/sn85038145/1873-09-25/ed-1/seq-1/#words=heavens+declare+glory+god+firmament+sheweth+handywork,,yes,declare glory god,3,0.25,2.41297005605533,0.25,3,1.52752523165195,sn85038145/1873-09-25/ed-1/seq-1/,0
Genesis 14:14 (KJV),"And when Abram heard that his brother was taken captive, he armed his trained servants, born in his own house, three hundred and eighteen, and pursued them unto Dan.",http://chroniclingamerica.loc.gov/lccn/sn84026688/1903-01-29/ed-1/seq-1/#words=when+abram+heard+brother+taken+captive+armed+trained+servants+born+own+house+three+hundred+eighteen+pursued+unto+dan,,yes,pursued them unto,15,0.333333333333333,3.41409307148096,0.357142857142857,81,18.2234804056535,sn84026688/1903-01-29/ed-1/seq-1/,0
Esther 4:11 (KJV),"All the king's servants, and the people of the king's provinces, do know, that whosoever, whether man or woman, shall come unto the king into the inner court, who is not called, there is one law of his to put him to death, except such to whom the king shall hold out the golden sceptre, that he may live: but I have not been called to come in unto the king these thirty days.",http://chroniclingamerica.loc.gov/lccn/sn92070581/1912-11-04/ed-1/seq-4/#words=all+king's+servants+people+king's+provinces+know+whosoever+whether+man+woman+shall+come+unto+king+inner+court+called+one+law+put+death+except+whom+king+shall+hold+out+golden+sceptre+may+live+i+been+called+come+unto+king+thirty+days,,no,have not been,1,0.00413223140495868,0.0706881647566382,0.00826446280991736,NA,NA,sn92070581/1912-11-04/ed-1/seq-4/,0.987878564100284
Romans 11:19 (KJV),"Thou wilt say then, The branches were broken off, that I might be graffed in.",http://chroniclingamerica.loc.gov/lccn/sn85038292/1871-11-25/ed-1/seq-3/#words=thou+wilt+say+branches+were+broken+off+i+might+graffed,,possibly,were broken off,1,0.0555555555555556,0.513689728672954,0.0555555555555556,NA,NA,sn85038292/1871-11-25/ed-1/seq-3/,0.991235917503007
Nehemiah 8:8 (KJV),"So they read in the book in the law of God distinctly, and gave the sense, and caused them to understand the reading.",http://chroniclingamerica.loc.gov/lccn/sn88085947/1904-07-27/ed-1/seq-3/#words=so+read+book+law+god+distinctly+gave+sense+caused+understand+reading,,yes,caused them understand,6,0.222222222222222,2.14486227204919,0.222222222222222,6,2.16024689946929,sn88085947/1904-07-27/ed-1/seq-3/,0
Ezekiel 28:2 (KJV),"Son of man, say unto the prince of Tyrus, Thus saith the Lord GOD; Because thine heart is lifted up, and thou hast said, I am a God, I sit in the seat of God, in the midst of the seas; yet thou art a man, and not God, though thou set thine heart as the heart of God:",http://chroniclingamerica.loc.gov/lccn/sn86063754/1916-11-08/ed-1/seq-3/#words=son+man+say+unto+prince+tyrus+thus+saith+lord+god+because+thine+heart+lifted+up+thou+hast+said+i+am+god+i+sit+seat+god+midst+seas+yet+thou+art+man+god+though+thou+set+thine+heart+heart+god,,no,thou art man,1,0.010752688172043,0.0963304628350687,0.010752688172043,NA,NA,sn86063754/1916-11-08/ed-1/seq-3/,0.985286877377612
Ezekiel 14:23 (KJV),"And they shall comfort you, when ye see their ways and their doings: and ye shall know that I have not done without cause all that I have done in it, saith the Lord GOD.",http://chroniclingamerica.loc.gov/lccn/sn84026912/1913-01-15/ed-1/seq-6/#words=shall+comfort+you+when+ye+see+ways+doings+ye+shall+know+i+done+without+cause+all+i+done+saith+lord+god,,no,have not done,1,0.0196078431372549,0.16771113599124,0.0196078431372549,NA,NA,sn84026912/1913-01-15/ed-1/seq-6/,0.986987649166157
Psalm 103:8 (KJV),"The LORD is merciful and gracious, slow to anger, and plenteous in mercy.",http://chroniclingamerica.loc.gov/lccn/sn85033781/1895-10-25/ed-1/seq-6/#words=lord+merciful+gracious+slow+anger+plenteous+mercy,,yes,anger plenteous mercy,3,0.25,2.41297005605533,0.25,3,1.52752523165195,sn85033781/1895-10-25/ed-1/seq-6/,0
Romans 11:4 (KJV),"But what saith the answer of God unto him? I have reserved to myself seven thousand men, who have not bowed the knee to the image of Baal.",http://chroniclingamerica.loc.gov/lccn/sn84026536/1868-03-20/ed-1/seq-4/#words=what+saith+answer+god+unto+i+reserved+myself+seven+thousand+men+bowed+knee+image+baal,,possibly,men who have not,3,0.0536585365853659,0.706235138357659,0.0731707317073171,3,1.52752523165195,sn84026536/1868-03-20/ed-1/seq-4/,0
Genesis 1:1 (KJV),In the beginning God created the heaven and the earth.,http://chroniclingamerica.loc.gov/lccn/sn84026399/1855-05-24/ed-1/seq-1/#words=beginning+god+created+heaven+earth,,yes,god created heaven,3,0.5,4.75836259409264,0.5,3,1.52752523165195,sn84026399/1855-05-24/ed-1/seq-1/,0
1 Corinthians 14:35 (KJV),"And if they will learn any thing, let them ask their husbands at home: for it is a shame for women to speak in the church.",http://chroniclingamerica.loc.gov/lccn/sn86069867/1899-12-10/ed-1/seq-2/#words=learn+any+thing+let+ask+husbands+home+shame+women+speak+church,,yes,them ask husbands home shame,9,0.3,2.8955640672664,0.3,9,2.93446947694317,sn86069867/1899-12-10/ed-1/seq-2/,0
Matthew 24:28 (KJV),"For wheresoever the carcase is, there will the eagles be gathered together.",http://chroniclingamerica.loc.gov/lccn/sn84028820/1856-10-30/ed-1/seq-1/#words=wheresoever+carcase+eagles+gathered+together,,yes,carcase eagles gathered,3,0.5,4.75836259409264,0.5,3,1.52752523165195,sn84028820/1856-10-30/ed-1/seq-1/,0
Mark 3:12 (KJV),And he straitly charged them that they should not make him known.,http://chroniclingamerica.loc.gov/lccn/sn84026688/1916-06-22/ed-1/seq-4/#words=straitly+charged+should+make+known,,possibly,not make him,1,0.0769230769230769,0.689133311050876,0.0769230769230769,NA,NA,sn84026688/1916-06-22/ed-1/seq-4/,0.98867403498168
Romans 8:14 (KJV),"For as many as are led by the Spirit of God, they are the sons of God.",http://chroniclingamerica.loc.gov/lccn/sn88064020/1921-07-28/ed-1/seq-7/#words=many+led+spirit+god+sons+god,,yes,led spirit god sons god,9,1,9.65188022422133,1,9,2.93446947694317,sn88064020/1921-07-28/ed-1/seq-7/,0
Deuteronomy 4:7 (KJV),"For what nation is there so great, who hath God so nigh unto them, as the LORD our God is in all things that we call upon him for?",http://chroniclingamerica.loc.gov/lccn/sn82003389/1870-12-14/ed-1/seq-2/#words=what+nation+so+great+hath+god+so+nigh+unto+lord+our+god+all+things+we+call+upon,,possibly,all things we call,3,0.0518518518518519,0.623096665350886,0.0666666666666667,3,1.52752523165195,sn82003389/1870-12-14/ed-1/seq-2/,0
1 Samuel 13:15 (KJV),"And Samuel arose, and gat him up from Gilgal unto Gibeah of Benjamin. And Saul numbered the people that were present with him, about six hundred men.",http://chroniclingamerica.loc.gov/lccn/sn85025584/1858-06-17/ed-1/seq-2/#words=samuel+arose+gat+up+gilgal+unto+gibeah+benjamin+saul+numbered+people+were+present+about+six+hundred+men,,no,people were present,1,0.0238095238095238,0.213303167706224,0.0238095238095238,NA,NA,sn85025584/1858-06-17/ed-1/seq-2/,0.989012536408116
Acts 20:21 (KJV),"Testifying both to the Jews, and also to the Greeks, repentance toward God, and faith toward our Lord Jesus Christ.",http://chroniclingamerica.loc.gov/lccn/sn83025661/1840-11-25/ed-1/seq-1/#words=testifying+both+jews+also+greeks+repentance+toward+god+faith+toward+our+lord+jesus+christ,,yes,repentance toward god faith,15,0.5,4.82594011211067,0.5,18,5.43650214343336,sn83025661/1840-11-25/ed-1/seq-1/,0
Isaiah 45:1 (KJV),"Thus saith the LORD to his anointed, to Cyrus, whose right hand I have holden, to subdue nations before him; and I will loose the loins of kings, to open before him the two leaved gates; and the gates shall not be shut;",http://chroniclingamerica.loc.gov/lccn/sn85053167/1897-11-10/ed-1/seq-4/#words=thus+saith+lord+anointed+cyrus+whose+right+hand+i+holden+subdue+nations+before+i+loose+loins+kings+open+before+two+leaved+gates+gates+shall+shut,,no,open before him,1,0.0147058823529412,0.141939415062078,0.0147058823529412,NA,NA,sn85053167/1897-11-10/ed-1/seq-4/,0.989187953911272
Acts 21:14 (KJV),"And when he would not be persuaded, we ceased, saying, The will of the Lord be done.",http://chroniclingamerica.loc.gov/lccn/sn84029386/1911-07-06/ed-1/seq-6/#words=when+would+persuaded+we+ceased+saying+lord+done,,possibly,when would not,1,0.0555555555555556,0.536215568012296,0.0555555555555556,NA,NA,sn84029386/1911-07-06/ed-1/seq-6/,0.988571678522444
1 Corinthians 12:19 (KJV),"And if they were all one member, where were the body?",http://chroniclingamerica.loc.gov/lccn/sn91068415/1919-10-23/ed-1/seq-7/#words=were+all+one+member+where+were+body,,possibly,if were all,1,0.0666666666666667,0.643458681614756,0.0666666666666667,NA,NA,sn91068415/1919-10-23/ed-1/seq-7/,0.987691792421961
2 Samuel 6:3 (KJV),"And they set the ark of God upon a new cart, and brought it out of the house of Abinadab that was in Gibeah: and Uzzah and Ahio, the sons of Abinadab, drave the new cart.",http://chroniclingamerica.loc.gov/lccn/sn85033781/1896-07-15/ed-1/seq-6/#words=set+ark+god+upon+new+cart+brought+out+house+abinadab+gibeah+uzzah+ahio+sons+abinadab+drave+new+cart,,yes,ark god upon,10,0.2,2.12684160057771,0.222222222222222,1770,558.429951839182,sn85033781/1896-07-15/ed-1/seq-6/,0
Romans 7:15 (KJV),"For that which I do I allow not: for what I would, that do I not; but what I hate, that do I.",http://chroniclingamerica.loc.gov/lccn/sn84023209/1858-05-27/ed-1/seq-1/#words=i+i+allow+what+i+would+i+what+i+hate+i,,possibly,not would not,1,0.111111111111111,1.07243113602459,0.111111111111111,NA,NA,sn84023209/1858-05-27/ed-1/seq-1/,0.990570830534584
