reference,url,match
Proverbs 27:1 (KJV),http://chroniclingamerica.loc.gov/lccn/sn87056600/1884-11-12/ed-1/seq-2/#words=boast+thyself+morrow+thou+knowest+what+day+may+bring+forth,TRUE
1 Esdras 8:54 (KJV),http://chroniclingamerica.loc.gov/lccn/sn87052143/1882-04-22/ed-1/seq-1/#words=i+separated+twelve+chief+priests+esebrias+assanias+ten+men+brethren,FALSE
Ezekiel 11:23 (KJV),http://chroniclingamerica.loc.gov/lccn/sn99021999/1876-06-17/ed-1/seq-4/#words=glory+lord+went+up+midst+city+stood+upon+mountain+east+side+city,FALSE
Job 29:16 (KJV),http://chroniclingamerica.loc.gov/lccn/sn92070581/1912-11-04/ed-1/seq-4/#words=i+father+poor+cause+i+knew+i+searched+out,FALSE
Genesis 36:39 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83045784/1863-04-02/ed-1/seq-3/#words=baal+hanan+son+achbor+died+hadar+reigned+stead+name+city+pau+wife's+name+mehetabel+daughter+matred+daughter+mezahab,FALSE
Jeremiah 52:17 (KJV),http://chroniclingamerica.loc.gov/lccn/sn88064250/1892-01-30/ed-1/seq-2/#words=also+pillars+brass+were+house+lord+bases+brasen+sea+house+lord+chaldeans+brake+carried+all+brass+babylon,FALSE
Joshua 15:7 (KJV),http://chroniclingamerica.loc.gov/lccn/sn94052364/1890-05-03/ed-1/seq-1/#words=border+went+up+toward+debir+valley+achor+so+northward+looking+toward+gilgal+before+going+up+adummim+south+side+river+border+passed+toward+waters+en+shemesh+goings+out+thereof+were+en+rogel,FALSE
1 Maccabees 14:37 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85025007/1873-12-05/ed-1/seq-2/#words=placed+jews+therein+fortified+safety+country+city+raised+up+walls+jerusalem,FALSE
John 1:6 (KJV),http://chroniclingamerica.loc.gov/lccn/sn97070614/1898-05-06/ed-1/seq-9/#words=man+sent+god+whose+name+john,FALSE
Mark 5:10 (KJV),http://chroniclingamerica.loc.gov/lccn/sn97067613/1889-02-07/ed-1/seq-4/#words=besought+much+would+send+away+out+country,TRUE
2 Kings 2:23 (KJV),http://chroniclingamerica.loc.gov/lccn/sn89058370/1899-07-29/ed-1/seq-2/#words=went+up+thence+unto+bethel+going+up+way+came+forth+little+children+out+city+mocked+said+unto+go+up+thou+bald+head+go+up+thou+bald+head,FALSE
Deuteronomy 6:5 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84029853/1907-09-19/ed-1/seq-3/#words=thou+shalt+love+lord+thy+god+all+thine+heart+all+thy+soul+all+thy+might,TRUE
Matthew 6:28 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85033535/1874-06-20/ed-1/seq-4/#words=why+take+ye+thought+raiment+consider+lilies+field+how+grow+toil+neither+spin,TRUE
Romans 5:14 (KJV),http://chroniclingamerica.loc.gov/lccn/sn94056415/1887-02-17/ed-1/seq-4/#words=nevertheless+death+reigned+adam+moses+even+over+had+sinned+after+similitude+adam's+transgression+figure+come,FALSE
Matthew 24:6 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85033681/1875-08-11/ed-1/seq-2/#words=ye+shall+hear+wars+rumours+wars+see+ye+troubled+all+things+must+come+pass+end+yet,TRUE
James 1:7 (KJV),http://chroniclingamerica.loc.gov/lccn/sn89058007/1903-07-10/ed-1/seq-4/#words=let+man+think+shall+receive+any+thing+lord,TRUE
Genesis 18:18 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84024828/1917-10-13/ed-1/seq-4/#words=seeing+abraham+shall+surely+become+great+mighty+nation+all+nations+earth+shall+blessed,FALSE
Luke 14:31 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83016925/1887-07-06/ed-1/seq-2/#words=what+king+going+make+war+against+another+king+sitteth+down+first+consulteth+whether+able+ten+thousand+meet+cometh+against+twenty+thousand,TRUE
Ezekiel 11:2 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84028385/1866-03-21/ed-1/seq-1/#words=said+unto+me+son+man+men+devise+mischief+give+wicked+counsel+city,FALSE
1 Thessalonians 3:12 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84036256/1921-09-02/ed-1/seq-2/#words=lord+make+you+increase+abound+love+one+toward+another+toward+all+men+even+we+toward+you,TRUE
1 Thessalonians 5:13 (KJV),http://chroniclingamerica.loc.gov/lccn/sn82005159/1858-01-08/ed-1/seq-3/#words=esteem+very+highly+love+work's+sake+peace+among+yourselves,TRUE
Tobit 10:3 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84036012/1898-11-04/ed-1/seq-10/#words=therefore+very+sorry,FALSE
Luke 23:24 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84020751/1892-12-01/ed-1/seq-1/#words=pilate+gave+sentence+should+required,FALSE
Luke 10:30 (KJV),http://chroniclingamerica.loc.gov/lccn/sn94060041/1890-10-25/ed-1/seq-1/#words=jesus+answering+said+certain+man+went+down+jerusalem+jericho+fell+among+thieves+stripped+raiment+wounded+departed+leaving+half+dead,TRUE
Genesis 15:2 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026688/1903-01-29/ed-1/seq-1/#words=abram+said+lord+god+what+wilt+thou+give+me+seeing+i+go+childless+steward+my+house+eliezer+damascus,TRUE
1 John 5:19 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83040198/1903-06-19/ed-1/seq-9/#words=we+know+we+god+whole+world+lieth+wickedness,FALSE
Matthew 21:3 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85034235/1910-12-29/ed-1/seq-4/#words=any+man+say+ought+unto+you+ye+shall+say+lord+hath+need+straightway+send,TRUE
Psalm 25:14 (KJV),http://chroniclingamerica.loc.gov/lccn/sn96086441/1889-04-26/ed-1/seq-7/#words=secret+lord+fear+shew+covenant,TRUE
1 Maccabees 11:20 (KJV),http://chroniclingamerica.loc.gov/lccn/sn88076421/1907-10-24/ed-1/seq-6/#words=same+time+jonathan+gathered+together+were+judea+take+tower+jerusalem+made+many+engines+war+against,FALSE
Psalm 71:16 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026688/1903-07-23/ed-1/seq-4/#words=i+go+strength+lord+god+i+make+mention+thy+righteousness+even+thine+only,FALSE
Matthew 13:58 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84025890/1883-07-14/ed-1/seq-3/#words=did+many+mighty+works+because+unbelief,FALSE
1 Samuel 17:42 (KJV),http://chroniclingamerica.loc.gov/lccn/sn97067613/1889-08-29/ed-1/seq-4/#words=when+philistine+looked+about+saw+david+disdained+youth+ruddy+fair+countenance,TRUE
Esther 2:2 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83030313/1846-02-21/ed-1/seq-3/#words=said+king's+servants+ministered+unto+let+fair+young+virgins+sought+king,TRUE
Micah 4:3 (KJV),http://chroniclingamerica.loc.gov/lccn/sn88064250/1892-08-27/ed-1/seq-1/#words=shall+judge+among+many+people+rebuke+strong+nations+afar+off+shall+beat+swords+plowshares+spears+pruninghooks+nation+shall+lift+up+sword+against+nation+neither+shall+learn+war+any+more,TRUE
Mark 10:25 (KJV),http://chroniclingamerica.loc.gov/lccn/sn88085011/1894-08-04/ed-1/seq-2/#words=easier+camel+go+through+eye+needle+than+rich+man+enter+kingdom+god,TRUE
Daniel 10:7 (KJV),http://chroniclingamerica.loc.gov/lccn/sn88064328/1919-02-22/ed-1/seq-5/#words=i+daniel+alone+saw+vision+men+were+me+saw+vision+great+quaking+fell+upon+so+fled+hide+themselves,FALSE
Matthew 16:24 (KJV),http://chroniclingamerica.loc.gov/lccn/sn94060041/1890-03-15/ed-1/seq-6/#words=said+jesus+unto+disciples+any+man+come+after+me+let+deny+himself+take+up+cross+follow+me,TRUE
Tobit 8:14 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85054616/1854-08-16/ed-1/seq-1/#words=came+forth+told+alive,FALSE
Luke 18:16 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83004226/1912-06-07/ed-1/seq-1/#words=jesus+called+unto+said+suffer+little+children+come+unto+me+forbid+kingdom+god,TRUE
Acts 21:8 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85033535/1874-05-09/ed-1/seq-4/#words=next+day+we+were+paul's+company+departed+came+unto+caesarea+we+entered+house+philip+evangelist+one+seven+abode,FALSE
"Esther, Greek 1:19 (KJV)",http://chroniclingamerica.loc.gov/lccn/sn88061082/1884-07-05/ed-1/seq-2/#words=please+king+let+go+royal+commandment+let+written+among+laws+persians+medes+altered+vashti+come+more+before+king+ahasuerus+let+king+give+royal+estate+unto+another+better+than,FALSE
Job 2:4 (KJV),http://chroniclingamerica.loc.gov/lccn/sn94052364/1890-10-11/ed-1/seq-1/#words=satan+answered+lord+said+skin+skin+yea+all+man+hath+give+life,TRUE
Job 3:11 (KJV),http://chroniclingamerica.loc.gov/lccn/sn82016187/1910-12-01/ed-1/seq-8/#words=why+died+i+womb+why+did+i+give+up+ghost+when+i+came+out+belly,FALSE
Genesis 45:20 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86079088/1873-10-18/ed-1/seq-2/#words=also+regard+your+stuff+good+all+land+egypt+yours,FALSE
Esther 1:22 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84036207/1904-11-02/ed-1/seq-6/#words=sent+letters+all+king's+provinces+every+province+according+writing+thereof+every+people+after+language+every+man+should+bear+rule+own+house+should+published+according+language+every+people,FALSE
Job 10:19 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84024827/1903-11-24/ed-1/seq-6/#words=i+should+been+though+i+had+been+i+should+been+carried+womb+grave,FALSE
Ecclesiasticus 41:2 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83016957/1842-09-10/ed-1/seq-4/#words=o+death+acceptable+thy+sentence+unto+needy+unto+whose+strength+faileth+now+last+age+vexed+all+things+despaireth+hath+lost+patience,FALSE
Matthew 3:11 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84036012/1898-01-10/ed-1/seq-3/#words=i+indeed+baptize+you+water+unto+repentance+cometh+after+me+mightier+than+i+whose+shoes+i+am+worthy+bear+shall+baptize+you+holy+ghost+fire,TRUE
Job 12:21 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85038180/1876-07-20/ed-1/seq-1/#words=poureth+contempt+upon+princes+weakeneth+strength+mighty,FALSE
1 Maccabees 3:41 (KJV),http://chroniclingamerica.loc.gov/lccn/sn93051669/1898-12-24/ed-1/seq-4/#words=merchants+country+hearing+fame+took+silver+gold+very+much+servants+came+camp+buy+children+israel+slaves+power+also+syria+land+philistines+joined+themselves+unto,FALSE
Isaiah 45:22 (KJV),http://chroniclingamerica.loc.gov/lccn/sn89058007/1895-09-27/ed-1/seq-4/#words=look+unto+me+ye+saved+all+ends+earth+i+am+god+none+else,TRUE
Mark 1:3 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84024720/1907-03-15/ed-1/seq-2/#words=voice+one+crying+wilderness+prepare+ye+way+lord+make+paths+straight,TRUE
Psalm 107:3 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85025431/1898-10-12/ed-1/seq-8/#words=gathered+out+lands+east+west+north+south,FALSE
Zephaniah 3:6 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84024518/1852-03-27/ed-1/seq-1/#words=i+cut+off+nations+towers+desolate+i+made+streets+waste+none+passeth+cities+destroyed+so+man+none+inhabitant,FALSE
Psalm 144:3 (KJV),http://chroniclingamerica.loc.gov/lccn/sn82006687/1872-01-25/ed-1/seq-1/#words=lord+what+man+thou+takest+knowledge+son+man+thou+makest+account,TRUE
1 Samuel 31:3 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84038126/1878-11-22/ed-1/seq-2/#words=battle+went+sore+against+saul+archers+hit+sore+wounded+archers,FALSE
Genesis 44:3 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83030272/1899-09-03/ed-1/seq-25/#words=soon+morning+light+men+were+sent+away+asses,FALSE
Genesis 47:16 (KJV),http://chroniclingamerica.loc.gov/lccn/sn87056248/1860-09-27/ed-1/seq-4/#words=joseph+said+give+your+cattle+i+give+you+your+cattle+money+fail,FALSE
Mark 9:27 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84020104/1853-12-22/ed-1/seq-1/#words=jesus+took+hand+lifted+up+arose,FALSE
Nehemiah 6:1 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85038158/1876-02-24/ed-1/seq-2/#words=now+came+pass+when+sanballat+tobiah+geshem+arabian+rest+our+enemies+heard+i+had+builded+wall+breach+left+therein+though+time+i+had+set+up+doors+upon+gates,FALSE
Luke 2:8 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84020751/1892-12-08/ed-1/seq-4/#words=were+same+country+shepherds+abiding+field+keeping+watch+over+flock+night,FALSE
Jeremiah 30:22 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85027003/1859-12-08/ed-1/seq-2/#words=ye+shall+my+people+i+your+god,FALSE
Ezekiel 48:35 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84024827/1903-04-30/ed-1/seq-2/#words=round+about+eighteen+thousand+measures+name+city+day+shall+lord,FALSE
1 Chronicles 29:5 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83045706/1858-12-22/ed-1/seq-2/#words=gold+things+gold+silver+things+silver+all+manner+work+made+hands+artificers+willing+consecrate+service+day+unto+lord,FALSE
1 Esdras 5:11 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84045030/1853-06-22/ed-1/seq-1/#words=sons+phaath+moab+two+thousand+eight+hundred+twelve,FALSE
Esther 9:17 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85038709/1914-01-08/ed-1/seq-3/#words=thirteenth+day+month+adar+fourteenth+day+same+rested+made+day+feasting+gladness,FALSE
Ephesians 5:17 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84023209/1858-11-11/ed-1/seq-2/#words=wherefore+ye+unwise+understanding+what+lord,FALSE
1 Samuel 5:10 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85042448/1893-05-12/ed-1/seq-3/#words=therefore+sent+ark+god+ekron+came+pass+ark+god+came+ekron+ekronites+cried+out+saying+brought+about+ark+god+israel+us+slay+us+our+people,FALSE
2 Maccabees 9:24 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84038628/1866-10-30/ed-1/seq-2/#words=end+any+thing+fell+out+contrary+expectation+any+tidings+were+brought+were+grievous+land+knowing+whom+state+left+might+troubled,FALSE
Acts 7:60 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83016925/1887-06-15/ed-1/seq-4/#words=kneeled+down+cried+loud+voice+lord+lay+sin+charge+when+had+said+fell+asleep,TRUE
Hebrews 13:18 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83035595/1867-11-08/ed-1/seq-3/#words=pray+us+we+trust+we+good+conscience+all+things+willing+live+honestly,FALSE
Jeremiah 49:11 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85026941/1898-08-19/ed-1/seq-1/#words=leave+thy+fatherless+children+i+preserve+alive+let+thy+widows+trust+me,TRUE
Mark 3:20 (KJV),http://chroniclingamerica.loc.gov/lccn/sn87093353/1920-10-30/ed-1/seq-2/#words=multitude+cometh+together+again+so+could+so+much+eat+bread,FALSE
Mark 12:43 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84024718/1873-02-11/ed-1/seq-2/#words=called+unto+disciples+saith+unto+verily+i+say+unto+you+poor+widow+hath+cast+more+than+all+cast+treasury,FALSE
Romans 7:7 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83025121/1897-11-19/ed-1/seq-6/#words=what+shall+we+say+law+sin+god+forbid+nay+i+had+known+sin+law+i+had+known+lust+except+law+had+said+thou+shalt+covet,FALSE
Ecclesiastes 4:9 (KJV),http://chroniclingamerica.loc.gov/lccn/sn82014681/1883-05-12/ed-1/seq-1/#words=two+better+than+one+because+good+reward+labour,TRUE
Genesis 1:21 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026688/1903-01-29/ed-1/seq-1/#words=god+created+great+whales+every+living+creature+moveth+waters+brought+forth+abundantly+after+kind+every+winged+fowl+after+kind+god+saw+good,TRUE
Genesis 5:5 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86069313/1913-02-14/ed-1/seq-3/#words=all+days+adam+lived+were+nine+hundred+thirty+years+died,TRUE
Mark 10:20 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85042588/1889-03-29/ed-1/seq-2/#words=answered+said+unto+master+all+i+observed+my+youth,TRUE
2 Kings 10:25 (KJV),http://chroniclingamerica.loc.gov/lccn/sn82015387/1918-10-19/ed-1/seq-1/#words=came+pass+soon+had+made+end+offering+burnt+offering+jehu+said+guard+captains+go+slay+let+none+come+forth+smote+edge+sword+guard+captains+cast+out+went+city+house+baal,FALSE
1 Samuel 14:2 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83045784/1864-07-21/ed-1/seq-4/#words=saul+tarried+uttermost+part+gibeah+under+pomegranate+tree+migron+people+were+were+about+six+hundred+men,FALSE
1 Samuel 25:15 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86063756/1904-04-13/ed-1/seq-1/#words=men+were+very+good+unto+us+we+were+hurt+neither+missed+we+any+thing+long+we+were+conversant+when+we+were+fields,FALSE
2 Thessalonians 3:10 (KJV),http://chroniclingamerica.loc.gov/lccn/sn82016014/1909-07-31/ed-1/seq-12/#words=even+when+we+were+you+we+commanded+you+any+would+work+neither+should+eat,TRUE
Luke 2:49 (KJV),http://chroniclingamerica.loc.gov/lccn/sn92065637/1896-01-08/ed-2/seq-2/#words=said+unto+how+ye+sought+me+wist+ye+i+must+about+my+father's+business,TRUE
Genesis 18:33 (KJV),http://chroniclingamerica.loc.gov/lccn/sn88064181/1914-06-26/ed-1/seq-7/#words=lord+went+way+soon+had+left+communing+abraham+abraham+returned+unto+place,FALSE
Mark 12:30 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83016925/1887-03-30/ed-1/seq-4/#words=thou+shalt+love+lord+thy+god+all+thy+heart+all+thy+soul+all+thy+mind+all+thy+strength+first+commandment,TRUE
Matthew 11:28 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83016925/1887-06-15/ed-1/seq-4/#words=come+unto+me+all+ye+labour+heavy+laden+i+give+you+rest,FALSE
Isaiah 48:19 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84038034/1858-03-25/ed-1/seq-1/#words=thy+seed+also+had+been+sand+offspring+thy+bowels+like+gravel+thereof+name+should+been+cut+off+nor+destroyed+before+me,FALSE
John 19:6 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84024283/1905-08-03/ed-1/seq-3/#words=when+chief+priests+therefore+officers+saw+cried+out+saying+crucify+crucify+pilate+saith+unto+take+ye+crucify+i+find+fault,FALSE
Isaiah 1:3 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83016474/1840-04-02/ed-1/seq-1/#words=ox+knoweth+owner+ass+master's+crib+israel+doth+know+my+people+doth+consider,TRUE
Matthew 13:31 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83025440/1879-11-13/ed-1/seq-2/#words=another+parable+put+forth+unto+saying+kingdom+heaven+like+grain+mustard+seed+man+took+sowed+field,FALSE
Mark 11:6 (KJV),http://chroniclingamerica.loc.gov/lccn/sn97067613/1889-04-04/ed-1/seq-4/#words=said+unto+even+jesus+had+commanded+let+go,TRUE
Hebrews 4:7 (KJV),http://chroniclingamerica.loc.gov/lccn/sn85033371/1865-12-08/ed-1/seq-1/#words=again+limiteth+certain+day+saying+david+day+after+so+long+time+said+day+ye+hear+voice+harden+your+hearts,FALSE
Mark 2:2 (KJV),http://chroniclingamerica.loc.gov/lccn/sn92070566/1911-11-30/ed-1/seq-7/#words=straightway+many+were+gathered+together+insomuch+room+receive+so+much+about+door+preached+word+unto,FALSE
Acts 19:2 (KJV),http://chroniclingamerica.loc.gov/lccn/sn88068010/1920-07-16/ed-1/seq-1/#words=said+unto+ye+received+holy+ghost+since+ye+believed+said+unto+we+so+much+heard+whether+any+holy+ghost,FALSE
Mark 12:30 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84029853/1907-09-19/ed-1/seq-3/#words=thou+shalt+love+lord+thy+god+all+thy+heart+all+thy+soul+all+thy+mind+all+thy+strength+first+commandment,TRUE
Matthew 27:22 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84020109/1875-03-04/ed-1/seq-1/#words=pilate+saith+unto+what+shall+i+jesus+called+christ+all+say+unto+let+crucified,FALSE
Judges 11:10 (KJV),http://chroniclingamerica.loc.gov/lccn/sn89080032/1850-05-28/ed-1/seq-2/#words=elders+gilead+said+unto+jephthah+lord+witness+between+us+we+so+according+thy+words,FALSE
Luke 21:24 (KJV),http://chroniclingamerica.loc.gov/lccn/sn93067846/1911-08-30/ed-1/seq-6/#words=shall+fall+edge+sword+shall+led+away+captive+all+nations+jerusalem+shall+trodden+down+gentiles+until+times+gentiles+fulfilled,TRUE
Isaiah 2:4 (KJV),http://chroniclingamerica.loc.gov/lccn/sn88064250/1892-08-27/ed-1/seq-1/#words=shall+judge+among+nations+shall+rebuke+many+people+shall+beat+swords+plowshares+spears+pruninghooks+nation+shall+lift+up+sword+against+nation+neither+shall+learn+war+any+more,TRUE
2 Corinthians 1:2 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83025323/1914-06-25/ed-1/seq-1/#words=grace+you+peace+god+our+father+lord+jesus+christ,FALSE
Lamentations 2:16 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84024283/1910-08-11/ed-1/seq-7/#words=all+thine+enemies+opened+mouth+against+thee+hiss+gnash+teeth+say+we+swallowed+up+certainly+day+we+looked+we+found+we+seen,FALSE
Numbers 33:39 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86053370/1864-08-03/ed-1/seq-2/#words=aaron+hundred+twenty+three+years+old+when+died+mount+hor,FALSE
Galatians 3:1 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84026925/1892-01-13/ed-1/seq-2/#words=o+foolish+galatians+hath+bewitched+you+ye+should+obey+truth+before+whose+eyes+jesus+christ+hath+been+evidently+set+forth+crucified+among+you,TRUE
Matthew 6:29 (KJV),http://chroniclingamerica.loc.gov/lccn/sn88085204/1882-06-03/ed-1/seq-3/#words=yet+i+say+unto+you+even+solomon+all+glory+arrayed+like+one,TRUE
1 Samuel 15:21 (KJV),http://chroniclingamerica.loc.gov/lccn/sn83045784/1863-05-07/ed-1/seq-4/#words=people+took+spoil+sheep+oxen+chief+things+should+been+utterly+destroyed+sacrifice+unto+lord+thy+god+gilgal,FALSE
Genesis 18:33 (KJV),http://chroniclingamerica.loc.gov/lccn/sn93067846/1897-09-22/ed-1/seq-6/#words=lord+went+way+soon+had+left+communing+abraham+abraham+returned+unto+place,FALSE
James 4:15 (KJV),http://chroniclingamerica.loc.gov/lccn/sn86072143/1870-02-18/ed-1/seq-2/#words=ye+ought+say+lord+we+shall+live,TRUE
Mark 1:8 (KJV),http://chroniclingamerica.loc.gov/lccn/sn84036012/1898-01-10/ed-1/seq-3/#words=i+indeed+baptized+you+water+shall+baptize+you+holy+ghost,FALSE
